order_id,Order Date,customer_name,email,country,product_name,qty,price,payment_status,shipping_date
ORD1468,10/19/2024,Michael Paul,morrismadison@example.org,U.S.,Monitor,1.0,108.92,Paid,2024-10-28
ORD1469,09/21/2024,david cobb,joseph50@example.org,united states,Monitor,1.0,$46.07,PAID,2024-10-01
ORD1470,Jan 28 2024,Jill Barrett,kimberlyjackson@example.org,United States,Mouse,2.0,98.08,pending,2024-02-05
ORD1471,07/30/2024,Mary Collier,abigail09@example.org,U.S.,Monitor,,$14.73,PAID,2024-08-04
ORD1472,03/24/2024,samantha tapia,rlogan@example.org,uk,Monitor,1.0,31.69,pending,2024-03-25
ORD1473,2024-03-22,samantha rodriguez,stevensjoel@example.net,U.K.,Mouse,,$18.34,paid,2024-03-28
ORD1474,01/27/2024,  MADISON FISHER  ,charlesjohns@example.net,US,Laptop,3.0,68.81,paid,
ORD1475,05/09/2024,taylor diaz,tparker@example.net,canada,Mouse,,$104.55,Pending,2024-05-09
ORD1476,Aug 14 2024,  JUSTIN SPARKS  ,reedashley@example.com,U.K.,Mouse,1.0,$56.5,paid,
ORD1477,Jun 27 2024,Ashley Ruiz,karenmarshall@example.org,Canada,Laptop,2.0,$172.23,Pending,2024-06-27
ORD1478,Mar 23 2024,stacy king,alleneric@example.org,UK,Mouse,3.0,126.11,pending,2024-04-02
ORD1479,01/19/2024,Anthony Kelly,jadegonzalez@example.net,UK,Laptop,3.0,$71.34,paid,2024-01-20
ORD1480,May 20 2024,  ANGEL THOMAS  ,nandrews@example.net,USA,Laptop,,109.68,pending,2024-05-25
ORD1481,09/04/2024,  JOE GOODWIN  ,qmorris@example.net,United Kingdom,Keyboard,3.0,91.14,pending,2024-09-13
ORD1482,2024-09-23,jennifer figueroa,ucrawford@example.com,united states,Mouse,,$103.58,Paid,2024-10-03
ORD1483,03/01/2024,Daniel Moore MD,nadams@example.com,U.S.,Laptop,,88.67,PAID,2024-03-04
ORD1484,02/04/2024,sara golden,richardsonkyle@example.net,Canada,Keyboard,3.0,$106.27,pending,2024-02-08
ORD1485,01/15/2024,warren graham md,reidemily@example.org,canada,Laptop,2.0,72.8,Pending,2024-01-17
ORD1486,08/23/2024,jose wright,davidcarney@example.net,UK,Keyboard,3.0,97.87,PAID,2024-08-31
ORD1487,01/10/2024,  ARIANA AYERS  ,sharon07@example.org,US,Keyboard,3.0,161.91,PAID,2024-01-13
ORD1488,2024-09-30,Natalie Griffin,brucelynch@example.net,uk,Keyboard,,45.6,PAID,2024-10-02
ORD1489,09/11/2024,  YESENIA BAILEY  ,williamsandrew@example.com,united states,Mouse,3.0,$95.86,Paid,2024-09-14
ORD1490,Feb 17 2024,  DEBRA COLEMAN  ,erikagarcia@example.net,Canada,Monitor,1.0,161.81,pending,2024-02-24
ORD1491,Jun 16 2024,taylor morse,colonmiranda@example.com,uk,Laptop,1.0,$166.21,pending,2024-06-18
ORD1492,2024-06-08,  THOMAS THOMPSON  ,donnagarcia@example.com,U.K.,Keyboard,1.0,$73.33,PAID,2024-06-08
ORD1493,04/17/2024,Robert Mcdonald,williamsonkelsey@example.org,U.K.,Laptop,2.0,$46.58,paid,2024-04-22
ORD1494,01/08/2024,dana holmes,davidhernandez@example.org,uk,Keyboard,1.0,49.25,paid,
ORD1495,2024-06-22,Andrea Mcknight,jennifer91@example.org,United States,Monitor,,$19.64,Pending,2024-06-30
ORD1496,2024-08-16,Zachary Nelson,kirbykathleen@example.com,UK,Laptop,3.0,69.36,Pending,2024-08-25
ORD1497,Feb 17 2024,Carrie Joseph,acastillo@example.org,canada,Mouse,1.0,96.56,paid,2024-02-24
ORD1498,May 12 2024,Eric Brock,bwhite@example.net,Canada,Monitor,,$44.84,Paid,2024-05-17
ORD1499,06/28/2024,Mary Lee,michael74@example.org,US,Laptop,,$170.7,Paid,2024-07-05
ORD1500,02/06/2024,  PETER MEDINA  ,pjohnson@example.net,U.S.,Mouse,,86.16,Pending,
ORD1501,04/16/2024,todd ross,jacob51@example.com,uk,Mouse,,$159.02,Paid,2024-04-25
ORD1502,10/20/2024,ricardo mcgrath,jamie99@example.org,canada,Mouse,1.0,$122.51,Pending,
ORD1503,Feb 25 2024,rachel hubbard,suttonlouis@example.com,US,Laptop,,72.21,paid,2024-03-06
ORD1504,May 29 2024,jessica lawson,hayleytyler@example.org,U.K.,Keyboard,,47.18,Pending,2024-06-04
ORD1505,Jun 25 2024,matthew marshall,susan29@example.com,united states,Laptop,1.0,$126.18,pending,2024-06-26
ORD1506,01/01/2024,laura douglas,longmichele@example.org,uk,Monitor,3.0,30.84,Pending,2024-01-09
ORD1507,08/10/2024,  DAVID HUNTER  ,wandawalker@example.org,UK,Monitor,2.0,135.87,PAID,2024-08-18
ORD1508,2024-03-19,theresa petersen,oscar76@example.com,canada,Monitor,2.0,35.51,paid,
ORD1509,07/31/2024,eduardo patton,daviesrobin@example.org,canada,Monitor,,$128.42,paid,2024-08-07
ORD1510,2024-01-04,kathleen coleman,lopezmichael@example.org,UK,Keyboard,,$170.89,Paid,2024-01-13
ORD1511,2024-07-07,  MRS. KATHY JACKSON MD  ,robert85@example.net,uk,Keyboard,,$192.73,Paid,2024-07-08
ORD1512,Feb 15 2024,beth tucker,dphillips@example.net,U.K.,Keyboard,,129.83,PAID,2024-02-18
ORD1513,01/06/2024,brian hancock,alan15@example.org,Canada,Keyboard,,$107.41,Paid,2024-01-13
ORD1514,06/04/2024,john collier,jeffreydennis@example.com,U.K.,Keyboard,3.0,21.67,pending,
ORD1515,09/05/2024,  KEVIN BROOKS  ,stacymitchell@example.net,United Kingdom,Keyboard,2.0,$106.06,PAID,
ORD1516,Feb 27 2024,  MICHELLE BURTON  ,patelandrew@example.net,canada,Keyboard,2.0,182.92,PAID,2024-03-07
ORD1517,2024-04-30,alicia howard,christianortiz@example.org,US,Mouse,2.0,161.88,Pending,2024-05-07
ORD1518,2024-05-01,  SYDNEY CRUZ  ,stricklandmichael@example.org,uk,Keyboard,,$147.94,PAID,2024-05-11
ORD1519,02/29/2024,Frank Moore,thomasmaldonado@example.org,UK,Mouse,2.0,$98.16,Pending,2024-02-29
ORD1520,03/15/2024,gordon jordan,kevinwilliams@example.com,UK,Laptop,,$12.25,pending,2024-03-23
ORD1521,08/09/2024,ryan davis,zwilson@example.org,United Kingdom,Monitor,3.0,$73.64,paid,2024-08-18
ORD1522,2024-04-09,samantha salinas,foxjustin@example.net,USA,Laptop,3.0,$138.77,Paid,2024-04-17
ORD1523,08/16/2024,  ADAM LEONARD  ,barnesdaniel@example.net,USA,Laptop,2.0,$147.8,pending,2024-08-21
ORD1524,2024-04-21,  MICHAEL SCHROEDER  ,wallerdebra@example.com,United Kingdom,Mouse,1.0,$144.53,pending,2024-04-30
ORD1525,04/04/2024,michael vazquez,elizabeth49@example.org,canada,Keyboard,2.0,58.13,PAID,2024-04-05
ORD1526,02/07/2024,teresa swanson,qmarshall@example.net,united states,Mouse,1.0,$82.73,Pending,2024-02-11
ORD1527,04/12/2024,  CARMEN ONEAL  ,carl42@example.org,UK,Monitor,,$43.9,Paid,2024-04-21
ORD1528,May 12 2024,Caitlin Weaver,jlee@example.org,USA,Monitor,1.0,$23.85,Paid,2024-05-13
ORD1529,07/18/2024,lauren martinez,xmiller@example.com,canada,Monitor,2.0,$143.01,Paid,2024-07-22
ORD1530,Jan 02 2024,hunter johnson,qwilliams@example.net,U.K.,Keyboard,,$33.03,Paid,2024-01-08
ORD1531,06/23/2024,alan ramos,steven59@example.com,USA,Monitor,,154.49,PAID,2024-06-24
ORD1532,Feb 24 2024,benjamin moore,torreskaylee@example.org,USA,Mouse,3.0,$102.44,pending,2024-03-05
ORD1533,07/18/2024,jeffrey york,yharper@example.com,Canada,Laptop,3.0,$104.94,Paid,2024-07-19
ORD1534,Apr 18 2024,  DESTINY JOHNSON  ,hfreeman@example.net,United Kingdom,Mouse,,188.62,Paid,2024-04-28
ORD1535,Sep 07 2024,  EMMA KELLEY  ,gregoryreed@example.org,uk,Mouse,1.0,$99.53,Paid,2024-09-17
ORD1536,2024-02-19,tamara johnson,karenthomas@example.net,canada,Mouse,2.0,$168.72,paid,2024-02-26
ORD1537,Jul 24 2024,glenn rodriguez,phillipcox@example.com,U.S.,Laptop,1.0,195.41,PAID,
ORD1538,05/20/2024,kevin richardson,ronnie22@example.com,United Kingdom,Laptop,,$41.93,pending,2024-05-22
ORD1539,2024-03-21,  SARAH JACKSON  ,ybutler@example.net,United States,Keyboard,,$25.34,Pending,2024-03-21
ORD1540,04/15/2024,  ALEXANDER VASQUEZ  ,haleshannon@example.net,US,Laptop,3.0,109.39,Pending,2024-04-17
ORD1541,2024-02-15,julie thomas,jennifer04@example.org,UK,Laptop,3.0,76.09,pending,2024-02-25
ORD1542,2024-08-25,  LISA SANTOS  ,aestrada@example.com,US,Monitor,2.0,$62.52,paid,2024-09-04
ORD1543,01/23/2024,  JENNIFER BARBER  ,dickersonsheri@example.com,United Kingdom,Monitor,3.0,$64.16,Paid,2024-01-23
ORD1544,2024-03-31,  TRACY WILLIAMS  ,dsaunders@example.org,U.S.,Monitor,1.0,102.16,PAID,2024-04-02
ORD1545,2024-06-15,  SYDNEY BAUTISTA  ,sdavis@example.net,CAN,Mouse,1.0,$71.97,paid,
ORD1546,2024-10-26,  ELIZABETH ONEAL  ,collinsmichael@example.net,United Kingdom,Monitor,1.0,$179.19,PAID,2024-11-02
ORD1547,2024-04-09,jodi davis,washingtonmatthew@example.net,United Kingdom,Laptop,3.0,$195.36,Paid,2024-04-19
ORD1548,2024-08-22,Kelly Webb,wayne80@example.org,U.K.,Mouse,2.0,154.46,pending,2024-08-28
ORD1549,2024-02-14,Julie Liu,barrjonathan@example.com,united states,Laptop,,173.82,paid,2024-02-20
ORD1550,Aug 10 2024,Vickie Chambers,ian16@example.net,USA,Monitor,2.0,179.45,Paid,2024-08-19
ORD1551,09/15/2024,Alicia Dean,jacqueline23@example.org,United States,Monitor,,$110.91,Paid,2024-09-15
ORD1552,01/07/2024,  CARMEN STEIN  ,cuevasbrittany@example.net,United States,Laptop,2.0,$35.22,PAID,2024-01-13
ORD1553,08/23/2024,Robert Williams,davisrobert@example.net,CAN,Mouse,1.0,195.52,PAID,2024-09-01
ORD1554,Jan 01 2024,thomas barajas,jonathanharper@example.org,CAN,Keyboard,1.0,83.13,pending,2024-01-11
ORD1555,04/16/2024,misty reyes,christine88@example.net,U.K.,Keyboard,1.0,127.89,Paid,2024-04-26
ORD1556,2024-08-26,Daniel Davis,halexander@example.net,UK,Mouse,1.0,$79.46,PAID,2024-09-04
ORD1557,Feb 28 2024,Brandon Bush,laurawest@example.net,uk,Mouse,,$150.1,PAID,2024-03-09
ORD1558,08/04/2024,sharon jensen,fbentley@example.org,United States,Monitor,1.0,22.04,pending,2024-08-08
ORD1559,Aug 19 2024,Paul Phelps,wayne96@example.com,United States,Mouse,3.0,161.98,Pending,
ORD1560,2024-07-19,  ALEXANDRIA MILLER  ,dakota12@example.com,united states,Laptop,3.0,192.07,Pending,2024-07-21
ORD1561,Apr 14 2024,brenda martinez,elijahmays@example.net,Canada,Monitor,1.0,$65.7,Paid,2024-04-22
ORD1562,Feb 02 2024,lawrence greene,morganperry@example.net,Canada,Keyboard,2.0,$168.64,pending,2024-02-02
ORD1563,08/15/2024,  EDWARD BATES  ,rubenrichards@example.org,united states,Mouse,3.0,$117.78,PAID,2024-08-22
ORD1564,2024-01-25,brian ramos,pcooper@example.org,UK,Keyboard,3.0,$64.03,paid,2024-01-27
ORD1565,03/19/2024,eric benton,melanieray@example.org,Canada,Mouse,2.0,$32.21,Paid,2024-03-21
ORD1566,2024-06-25,wendy coleman,karagordon@example.net,USA,Monitor,3.0,95.2,paid,2024-06-27
ORD1567,Jun 12 2024,william hayden,deannamcconnell@example.net,uk,Keyboard,1.0,$194.33,PAID,2024-06-14
ORD1568,Oct 20 2024,eric sampson,maynardlisa@example.org,uk,Laptop,2.0,161.92,Paid,2024-10-30
ORD1569,Oct 09 2024,elizabeth rivera,clarkdaniel@example.net,United States,Keyboard,3.0,$14.71,paid,2024-10-10
ORD1570,Apr 23 2024,Mr. Scott Mcclure,hallsabrina@example.org,United States,Monitor,2.0,$14.28,PAID,2024-04-27
ORD1571,Sep 18 2024,charles pierce,hmartin@example.org,Canada,Laptop,3.0,$85.54,PAID,2024-09-18
ORD1572,08/16/2024,meredith alexander,daniel80@example.com,canada,Keyboard,1.0,$50.98,Pending,2024-08-24
ORD1573,07/31/2024,Thomas Smith,huntcarlos@example.net,Canada,Laptop,1.0,37.29,pending,2024-08-02
ORD1574,02/15/2024,elaine reese,rmcdowell@example.net,uk,Mouse,,$131.37,Pending,2024-02-15
ORD1575,09/08/2024,James Atkins,wmcdowell@example.org,U.S.,Laptop,3.0,168.57,paid,2024-09-08
ORD1576,08/29/2024,Jessica Stone,james08@example.com,USA,Laptop,3.0,89.26,Pending,2024-08-30
ORD1577,Feb 04 2024,christopher griffin,jeremytorres@example.org,U.K.,Monitor,3.0,120.4,Paid,2024-02-13
ORD1578,2024-10-21,  MICHELLE BAKER  ,madisongriffin@example.com,canada,Mouse,3.0,$40.94,Paid,2024-10-21
ORD1579,08/02/2024,Thomas Campbell,xblair@example.org,UK,Mouse,3.0,19.26,paid,2024-08-12
ORD1580,Mar 26 2024,cristian perry,campbellamanda@example.net,uk,Keyboard,3.0,$175.76,pending,2024-04-03
ORD1581,03/14/2024,kevin morales,stewartmark@example.com,US,Laptop,2.0,$108.45,pending,2024-03-14
ORD1582,2024-04-06,  LISA PHAM  ,hglover@example.org,US,Laptop,1.0,$89.3,PAID,2024-04-14
ORD1583,03/12/2024,  KELLY PHILLIPS  ,scott08@example.org,United States,Mouse,3.0,$42.72,paid,2024-03-19
ORD1584,2024-06-06,Jimmy Richardson,hnguyen@example.org,United States,Laptop,2.0,$34.74,Pending,2024-06-08
ORD1585,Jan 22 2024,stacy torres,dbishop@example.net,United States,Keyboard,1.0,$16.23,PAID,2024-01-25
ORD1586,2024-02-19,  CHRISTINE CLARK  ,thomasfrederick@example.com,Canada,Laptop,2.0,$121.64,PAID,2024-02-20
ORD1587,Jun 27 2024,matthew allen,sandrews@example.org,United States,Laptop,2.0,172.48,Paid,2024-07-02
ORD1588,Apr 08 2024,  BRENDA BROWN  ,johnsonamber@example.net,uk,Laptop,2.0,181.32,pending,2024-04-12
ORD1589,2024-08-31,  BRENDA THOMPSON  ,jennifer66@example.org,Canada,Monitor,2.0,$93.54,pending,2024-09-05
ORD1590,Feb 27 2024,  NANCY BANKS  ,jefferythomas@example.net,Canada,Keyboard,1.0,98.52,Paid,
ORD1591,Sep 09 2024,Michelle Hall,meganlee@example.com,canada,Mouse,,63.89,PAID,2024-09-10
ORD1592,08/07/2024,henry jones,jessebrown@example.com,USA,Monitor,1.0,180.0,Pending,2024-08-10
ORD1593,Feb 13 2024,judy moran,georgeguzman@example.net,US,Laptop,2.0,$85.01,paid,2024-02-14
ORD1594,Jul 25 2024,Martha Hill,amandacruz@example.org,United Kingdom,Keyboard,2.0,169.24,Pending,2024-07-26
ORD1595,07/26/2024,  DANIEL BECKER  ,bphillips@example.com,united states,Monitor,3.0,$38.0,paid,
ORD1596,2024-01-28,Christopher Martinez,christopher43@example.net,US,Keyboard,,138.84,Paid,2024-01-29
ORD1597,Sep 23 2024,brett allen,moonraymond@example.org,UK,Keyboard,,48.37,pending,2024-09-30
ORD1598,01/17/2024,scott dixon,larsonkatherine@example.com,USA,Laptop,1.0,$82.89,PAID,2024-01-23
ORD1599,Mar 25 2024,Kelly Roberts,pallen@example.com,United Kingdom,Monitor,,35.55,pending,2024-04-01
ORD1600,08/31/2024,  GREGORY MURPHY  ,linrobert@example.com,United Kingdom,Monitor,2.0,106.27,PAID,2024-09-08
ORD1601,2024-05-25,  KEVIN MALDONADO  ,mtaylor@example.com,Canada,Keyboard,1.0,15.35,pending,
ORD1602,06/23/2024,shawn fernandez,omar40@example.com,U.S.,Mouse,1.0,$91.35,PAID,2024-06-29
ORD1603,2024-02-03,alex duke,hbranch@example.net,U.K.,Monitor,1.0,74.14,Pending,2024-02-07
ORD1604,08/28/2024,angela dunn,delgadochristy@example.net,United States,Monitor,1.0,$197.3,paid,2024-09-06
ORD1605,09/14/2024,aaron craig,tyler46@example.org,canada,Laptop,3.0,41.66,pending,2024-09-24
ORD1606,05/15/2024,Jasmine Pham,dianasmith@example.org,United States,Laptop,3.0,199.28,PAID,
ORD1607,2024-09-28,dr. heather moyer,ericamendez@example.org,united states,Monitor,,49.85,PAID,2024-10-05
ORD1608,Jul 24 2024,  TAMMY COLON  ,rhanson@example.com,USA,Mouse,,137.6,paid,2024-07-28
ORD1609,Aug 27 2024,daniel foster,cindymartinez@example.com,Canada,Monitor,,$187.58,paid,2024-08-31
ORD1610,2024-06-02,Mark Flynn MD,shawn10@example.net,united states,Keyboard,,70.54,PAID,2024-06-08
ORD1611,2024-04-30,  ERIC GARRETT  ,patricia12@example.com,united states,Monitor,2.0,$31.58,Pending,2024-05-06
ORD1612,2024-01-19,  JEREMY SCOTT  ,steeleamanda@example.com,united states,Mouse,2.0,61.82,Paid,2024-01-22
ORD1613,2024-09-05,kristi price,laurenwright@example.org,United States,Monitor,1.0,173.32,Paid,2024-09-05
ORD1614,Mar 12 2024,bruce lang,tanyajackson@example.org,United Kingdom,Keyboard,1.0,$118.48,Paid,2024-03-15
ORD1615,Mar 03 2024,Jerry Allen,wroberts@example.org,U.S.,Monitor,3.0,$168.14,Paid,2024-03-08
ORD1616,May 20 2024,  JOSEPH CLARK  ,barbaraanderson@example.com,UK,Keyboard,,58.32,Paid,2024-05-27
ORD1617,2024-08-04,John Barnett,davisalicia@example.org,united states,Laptop,2.0,193.03,pending,
ORD1618,01/28/2024,Beth Ryan,jesse08@example.org,Canada,Laptop,2.0,58.07,paid,2024-02-07
ORD1619,07/17/2024,Patricia Castro,timothywatson@example.com,U.S.,Keyboard,,$186.23,paid,2024-07-17
ORD1620,06/11/2024,Casey Baker,stevenbenitez@example.net,canada,Monitor,,159.97,PAID,2024-06-21
ORD1621,02/21/2024,William Silva,donna56@example.org,UK,Keyboard,3.0,$106.2,Paid,2024-02-23
ORD1622,2024-04-04,  BRIAN COOK  ,kevinhill@example.com,U.S.,Keyboard,,$160.29,Paid,2024-04-14
ORD1623,May 07 2024,Carla Hancock,tina21@example.org,canada,Monitor,2.0,170.92,paid,2024-05-15
ORD1624,06/16/2024,  AUSTIN DUNN  ,burnsmarissa@example.org,CAN,Mouse,2.0,$26.04,Paid,2024-06-20
ORD1625,Apr 27 2024,william powers,yjordan@example.com,United Kingdom,Monitor,,47.67,paid,
ORD1626,Jul 07 2024,Patricia Ramos,acastaneda@example.net,canada,Monitor,1.0,$12.68,paid,2024-07-09
ORD1627,05/16/2024,Ashley Shelton,cburns@example.org,united states,Mouse,,$82.59,Pending,2024-05-20
ORD1628,01/15/2024,taylor pearson,hubbardclifford@example.net,U.K.,Monitor,3.0,$54.74,Pending,2024-01-19
ORD1629,Jun 14 2024,michael johnson,madison49@example.net,United States,Laptop,2.0,145.53,Paid,2024-06-20
ORD1630,Apr 30 2024,carl welch,natasha91@example.com,uk,Laptop,3.0,$199.38,pending,2024-05-07
ORD1631,Jun 03 2024,  JOSHUA GARCIA  ,brittany52@example.net,US,Keyboard,3.0,$35.13,Pending,2024-06-09
ORD1632,Aug 27 2024,amanda franklin,ushaffer@example.org,Canada,Laptop,1.0,70.29,Pending,2024-08-29
ORD1633,05/23/2024,Cindy Blackburn,zthompson@example.net,united states,Keyboard,,$63.76,paid,2024-05-28
ORD1634,2024-09-08,  BRITTANY COLE  ,wendy97@example.org,US,Laptop,,$20.11,paid,2024-09-10
ORD1635,08/11/2024,mrs. susan copeland md,huntstephanie@example.org,canada,Monitor,,$17.75,paid,2024-08-12
ORD1636,2024-02-17,Richard Johnson,hsharp@example.net,United Kingdom,Mouse,3.0,44.32,Paid,2024-02-20
ORD1637,2024-10-19,Sarah Stout,chase50@example.net,Canada,Laptop,,$184.88,Paid,2024-10-21
ORD1638,02/24/2024,Carol Smith,jonathan32@example.net,canada,Keyboard,2.0,15.49,Paid,2024-02-29
ORD1639,Jan 23 2024,Molly Levy,rhendrix@example.net,United Kingdom,Mouse,,$71.73,Paid,2024-02-02
ORD1640,May 24 2024,paul allen,carly56@example.com,CAN,Keyboard,1.0,$151.32,Pending,
ORD1641,04/16/2024,Darrell Pham,benjaminstrickland@example.net,US,Laptop,,$158.1,Pending,2024-04-18
ORD1642,2024-06-07,ashlee goodwin,elizabethmorgan@example.com,canada,Monitor,2.0,78.22,Pending,2024-06-17
ORD1643,Aug 04 2024,  NICHOLAS PALMER  ,wmosley@example.net,U.K.,Monitor,,$164.09,pending,2024-08-05
ORD1644,Aug 25 2024,  MARY DUNN  ,julianking@example.com,canada,Laptop,2.0,$133.05,Pending,
ORD1645,Sep 01 2024,Michael Fernandez,williamsgregory@example.com,UK,Monitor,2.0,$197.0,Paid,2024-09-05
ORD1646,01/24/2024,  DONALD KNIGHT  ,psmith@example.org,U.K.,Keyboard,1.0,$107.02,pending,
ORD1647,09/14/2024,  KIMBERLY ANDERSON  ,kmccall@example.net,US,Monitor,1.0,$150.7,Pending,2024-09-14
ORD1648,06/01/2024,richard fuller,bellsara@example.net,US,Mouse,,$153.9,pending,2024-06-06
ORD1649,2024-02-24,  AARON KIM  ,gmanning@example.org,U.K.,Monitor,1.0,$11.11,Pending,2024-03-01
ORD1650,Sep 06 2024,Elizabeth Long,uashley@example.org,United States,Mouse,3.0,$141.23,paid,2024-09-10
ORD1651,Jan 09 2024,  GREGORY GREEN  ,ewilson@example.net,U.S.,Monitor,1.0,49.75,pending,2024-01-12
ORD1652,2024-06-03,  ROBERT BERRY  ,kennedytanya@example.com,US,Monitor,2.0,100.06,Pending,
ORD1653,Aug 18 2024,emma jones,xthomas@example.net,Canada,Laptop,2.0,$48.25,Pending,2024-08-27
ORD1654,09/10/2024,bethany huang,christine54@example.com,United Kingdom,Monitor,3.0,$17.03,Paid,2024-09-19
ORD1655,08/04/2024,austin mcguire,cindy44@example.org,canada,Laptop,3.0,$115.12,PAID,2024-08-13
ORD1656,2024-08-11,wendy roman,fryebrenda@example.net,UK,Mouse,2.0,64.72,PAID,2024-08-11
ORD1657,08/27/2024,Evelyn Williams,jasondavis@example.com,U.K.,Keyboard,3.0,147.37,paid,2024-08-29
ORD1658,2024-05-24,  ERICA TUCKER  ,andrew58@example.net,canada,Laptop,,34.53,Pending,2024-05-25
ORD1659,04/17/2024,rebecca hamilton,cassandra78@example.org,US,Mouse,1.0,199.86,pending,
ORD1660,2024-02-02,  AMY BROOKS  ,sarah44@example.net,U.S.,Monitor,,$31.65,PAID,2024-02-07
ORD1661,Jan 24 2024,William Levine,mstafford@example.org,United States,Laptop,3.0,180.3,Pending,2024-02-01
ORD1662,2024-02-26,april davis,johndavis@example.com,United States,Mouse,1.0,166.49,paid,2024-02-27
ORD1663,2024-08-14,  SHANE SANTOS  ,oconnellmatthew@example.org,Canada,Keyboard,,149.18,Paid,2024-08-22
ORD1664,08/12/2024,mary avila,martinezjulie@example.com,United States,Keyboard,1.0,$56.61,Pending,2024-08-18
ORD1665,2024-05-05,paul baker,jenkinsjerry@example.com,CAN,Monitor,,159.57,pending,2024-05-07
ORD1666,2024-07-04,ryan butler,wjoseph@example.com,United States,Laptop,,$37.66,Pending,2024-07-04
ORD1667,2024-03-25,Kyle Sutton,lroy@example.com,United Kingdom,Laptop,1.0,84.72,pending,2024-03-31
ORD1668,08/02/2024,patrick richards,gatesaaron@example.com,united states,Mouse,3.0,147.09,Pending,2024-08-08
ORD1669,Oct 05 2024,derek petersen,james76@example.com,united states,Laptop,,$142.52,PAID,2024-10-14
ORD1670,Mar 05 2024,jeffrey evans,mwillis@example.com,U.K.,Mouse,3.0,$50.61,pending,2024-03-13
ORD1671,2024-05-03,Holly Barnes,jessica25@example.net,united states,Keyboard,,$197.52,Paid,2024-05-07
ORD1672,2024-10-20,Brian Gonzalez,awatson@example.org,United Kingdom,Mouse,,$74.41,PAID,2024-10-20
ORD1673,Oct 20 2024,crystal sanders,nicolecastaneda@example.net,UK,Mouse,2.0,145.73,PAID,2024-10-30
ORD1674,2024-03-16,alyssa edwards,smithethan@example.net,U.S.,Monitor,,$25.57,pending,2024-03-22
ORD1675,Oct 13 2024,robert weiss,sray@example.net,canada,Monitor,,175.68,Pending,2024-10-21
ORD1676,03/14/2024,  JASMINE WEST  ,goodmanmark@example.net,uk,Laptop,2.0,102.11,Pending,2024-03-22
ORD1677,2024-03-21,melissa orr,crystalgreen@example.org,United States,Keyboard,3.0,185.12,Paid,2024-03-29
ORD1678,03/01/2024,  EDDIE FARMER  ,ghall@example.net,USA,Mouse,3.0,$198.29,pending,2024-03-06
ORD1679,Jun 05 2024,sarah goodwin,catherine34@example.net,Canada,Laptop,2.0,44.78,Pending,2024-06-09
ORD1680,06/07/2024,Gabriel Patrick,stevenmartin@example.com,United Kingdom,Mouse,,181.05,pending,2024-06-16
ORD1681,Aug 18 2024,Kristi Anderson,deannaturner@example.org,U.K.,Monitor,,$38.31,Pending,2024-08-28
ORD1682,Jan 24 2024,  JACQUELINE POTTS  ,bellbryan@example.net,US,Laptop,,149.82,PAID,2024-02-03
ORD1683,Mar 04 2024,Daniel Nichols,alyssa89@example.org,United Kingdom,Mouse,1.0,46.56,pending,2024-03-14
ORD1684,03/02/2024,jessica carney,whitejon@example.org,uk,Monitor,2.0,$192.85,pending,2024-03-12
ORD1685,2024-07-24,william bowen,andrew05@example.net,USA,Keyboard,1.0,$103.38,Paid,2024-08-02
ORD1686,2024-02-20,  BRIAN WALTERS  ,robert23@example.com,United States,Mouse,2.0,$64.22,Pending,2024-02-28
ORD1687,Jan 31 2024,  LAURA HENRY  ,taylorbrown@example.com,CAN,Laptop,3.0,$44.48,Pending,2024-02-09
ORD1688,2024-05-12,sean smith,dhayden@example.net,canada,Monitor,1.0,19.86,PAID,
ORD1689,2024-08-25,victoria ray,alexanderkhan@example.org,USA,Keyboard,,22.44,pending,2024-09-02
ORD1690,05/06/2024,Savannah Brewer,stephaniemoore@example.net,UK,Mouse,2.0,67.88,paid,2024-05-14
ORD1691,Mar 27 2024,ruth mccarthy,allison63@example.net,canada,Keyboard,,192.66,paid,
ORD1692,09/03/2024,Joy Mitchell,gbryant@example.com,U.S.,Keyboard,3.0,$169.5,pending,2024-09-07
ORD1693,2024-06-02,Whitney Grant,gary28@example.com,CAN,Mouse,,142.7,PAID,2024-06-03
ORD1694,Jun 24 2024,david larsen,wellswilliam@example.com,Canada,Keyboard,3.0,$196.13,pending,2024-07-04
ORD1695,2024-03-09,Veronica Gordon,monica73@example.org,CAN,Monitor,1.0,125.67,pending,
ORD1696,Feb 09 2024,anna wright,awilliamson@example.org,CAN,Keyboard,1.0,$179.59,Paid,2024-02-17
ORD1697,Jul 08 2024,  DALE BISHOP  ,gerald31@example.com,united states,Keyboard,,$11.78,pending,2024-07-11
ORD1698,2024-04-23,  AARON ANDERSON  ,jenniferyoung@example.net,uk,Mouse,,$193.79,Pending,2024-04-26
ORD1699,2024-05-22,kevin thomas,caitlinwolfe@example.com,U.K.,Mouse,,$42.39,paid,2024-05-31
ORD1700,Mar 06 2024,curtis jones,ebanks@example.com,U.K.,Laptop,2.0,177.39,pending,2024-03-10
ORD1701,Oct 13 2024,Austin Powell,lvargas@example.com,Canada,Monitor,1.0,188.2,Pending,2024-10-20
ORD1702,2024-09-22,jackson johnson,adamslauren@example.com,united states,Monitor,,78.68,PAID,
ORD1703,2024-04-09,samuel davis,gonzalezcrystal@example.net,uk,Monitor,1.0,177.22,paid,2024-04-14
